X,Y,OBJECTID,ID,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,TOT_RES,TOT_STAFF,BEDS,EXCESS_BED,OWNERSHIP,MEDICAIDID,MEDICAREID,STATE_LIC,SOURCETYPE
-79.52165636574864,36.086084461628666,16262,37360,TWIN LAKES COMMUNITY MEMORY CARE,3701 WADE COBLE DRIVE,NOT AVAILABLE,BURLINGTON,NC,27215,9756,(336) 585-2400,NURSING HOME,OPEN,32,ALAMANCE,37001,USA,36.0860844616287,-79.5216563657486,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,32,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0621,NURSING FACILITY
-78.240280314384961,34.036747519682365,16263,37363,UNIVERSAL HEALTH CARE/BRUNSWICK,1070 OLD OCEAN HIGHWAY,NOT AVAILABLE,BOLIVIA,NC,28422,NOT AVAILABLE,(910) 755-5955,NURSING HOME,OPEN,90,BRUNSWICK,37019,USA,34.0367475196824,-78.240280314385,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,90,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0626,NURSING FACILITY
-78.769391111710377,35.40926089417497,16265,37362,UNIVERSAL HEALTH CARE LILLINGTON,1995 E CORNELIUS HARNETT BLVD,NOT AVAILABLE,LILLINGTON,NC,27546,NOT AVAILABLE,(910) 893-5141,NURSING HOME,OPEN,235,HARNETT,37085,USA,35.409260894175,-78.7693911117104,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,235,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0444,NURSING FACILITY
-82.500747811961901,35.441212683218787,16266,37364,UNIVERSAL HEALTH CARE/FLETCHER,86 OLD AIRPORT ROAD,NOT AVAILABLE,FLETCHER,NC,28732,NOT AVAILABLE,(828) 654-9060,NURSING HOME,OPEN,90,HENDERSON,37089,USA,35.4412126832188,-82.5007478119619,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,90,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0608,NURSING FACILITY
-80.143715999593667,36.298945000311548,16287,37377,WALNUT COVE HEALTH AND REHABILITATION CENTER,NOT AVAILABLE,NOT AVAILABLE,WALNUT COVE,NC,27052,0158,(336) 591-4353,NURSING HOME,OPEN,99,STOKES,37169,USA,36.2989450003116,-80.1437159995937,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-07T00:00:00.000Z,NOT AVAILABLE,-999,-999,99,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0316,NURSING FACILITY
-78.170712000258561,36.418204999760967,16290,37378,"WARREN HILLS, A PERSONAL CARE & NURSING FACILITY",NOT AVAILABLE,NOT AVAILABLE,WARRENTON,NC,27589,0618,(252) 257-2011,NURSING HOME,OPEN,160,WARREN,37185,USA,36.418204999761,-78.1707120002586,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-07T00:00:00.000Z,NOT AVAILABLE,-999,-999,160,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0360,NURSING FACILITY
-79.875161941270562,36.133798500900113,16292,37380,WELL-SPRING,3560 WILDFLOWER DRIVE,NOT AVAILABLE,GREENSBORO,NC,27410,NOT AVAILABLE,(336) 545-5400,NURSING HOME,OPEN,132,GUILFORD,37081,USA,36.1337985009001,-79.8751619412706,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-07T00:00:00.000Z,NOT AVAILABLE,-999,-999,132,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0546,NURSING FACILITY
-79.959309478049931,35.915298766924579,16293,37386,WESTWOOD HEALTH AND REHABILITATION CENTER,625 ASHLAND STREET,NOT AVAILABLE,ARCHDALE,NC,27263,2943,(336) 434-2902,NURSING HOME,OPEN,84,RANDOLPH,37151,USA,35.9152987669246,-79.9593094780499,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-07T00:00:00.000Z,NOT AVAILABLE,-999,-999,84,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0556,NURSING FACILITY
-78.992110990829531,34.654358513134909,16318,37382,WESLEY PINES RETIREMENT COMMUNITY,1000 WESLEY PINES ROAD,NOT AVAILABLE,LUMBERTON,NC,28358,2148,(910) 738-9691,NURSING HOME,OPEN,104,ROBESON,37155,USA,34.6543585131349,-78.9921109908295,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-07T00:00:00.000Z,NOT AVAILABLE,-999,-999,104,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0240,NURSING FACILITY
-81.165848690864379,36.134741728747827,16320,37387,WESTWOOD HILLS NURSING AND REHABILITATION CENTER,1016 FLETCHER STREET,NOT AVAILABLE,WILKESBORO,NC,28697,9473,(336) 667-9261,NURSING HOME,OPEN,186,WILKES,37193,USA,36.1347417287478,-81.1658486908644,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-07T00:00:00.000Z,NOT AVAILABLE,-999,-999,186,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0295,NURSING FACILITY
-78.888430134243265,35.1037104949434,16322,37388,WHISPERING PINES NURSING & REHABILITATION CENTER,523 COUNTRY CLUB DRIVE,NOT AVAILABLE,FAYETTEVILLE,NC,28301,7613,(910) 488-0711,NURSING HOME,OPEN,88,CUMBERLAND,37051,USA,35.1037104949434,-78.8884301342433,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-07T00:00:00.000Z,NOT AVAILABLE,-999,-999,88,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0001,NURSING FACILITY
-79.417822224216252,36.102159766759875,16324,37389,WHITE OAK MANOR-BURLINGTON,323 BALDWIN ROAD,NOT AVAILABLE,BURLINGTON,NC,27217,NOT AVAILABLE,(336) 229-5571,NURSING HOME,OPEN,160,ALAMANCE,37001,USA,36.1021597667599,-79.4178222242163,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-07T00:00:00.000Z,NOT AVAILABLE,-999,-999,160,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0397,NURSING FACILITY
-80.782774833691562,35.186071518585777,3718,37390,WHITE OAK MANOR-CHARLOTTE,4009 CRAIG AVENUE,NOT AVAILABLE,CHARLOTTE,NC,28211,NOT AVAILABLE,(704) 365-2620,NURSING HOME,OPEN,180,MECKLENBURG,37119,USA,35.1860715185858,-80.7827748336916,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-07T00:00:00.000Z,NOT AVAILABLE,-999,-999,180,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0350,NURSING FACILITY
-80.183097999972688,35.332239999876151,13454,37356,TRINITY PLACE,24724 SOUTH BUSINESS 52,NOT AVAILABLE,ALBEMARLE,NC,28001,8179,(704) 982-8191,NURSING HOME,OPEN,86,STANLY,37167,USA,35.3322399998762,-80.1830979999727,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-07T00:00:00.000Z,NOT AVAILABLE,-999,-999,86,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0140,NURSING FACILITY
-82.417290995882695,35.303090848164167,13461,37174,HENDERSONVILLE HEALTH AND REHABILITATION,104 COLLEGE DRIVE,NOT AVAILABLE,FLAT ROCK,NC,28731,NOT AVAILABLE,(828) 693-8600,NURSING HOME,OPEN,130,HENDERSON,37089,USA,35.3030908481642,-82.4172909958827,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,130,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0586,NURSING FACILITY
-78.785660999555446,35.580151000168598,13468,37365,UNIVERSAL HEALTH CARE/FUQUAY-VARINA,2929 NORTH OXFORD STREET,NOT AVAILABLE,CLAREMONT,NC,28610,NOT AVAILABLE,(919) 577-0421,NURSING HOME,OPEN,100,WAKE,37183,USA,35.5801510001686,-78.7856609995554,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-07T00:00:00.000Z,NOT AVAILABLE,-999,-999,100,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0637,NURSING FACILITY
-79.784271258112042,36.092943884952369,13473,37173,HEARTLAND LIVING & REHAB @ THE MOSES H CONE MEM,1131 NORTH CHURCH STREET,NOT AVAILABLE,GREENSBORO,NC,27401,NOT AVAILABLE,(336) 358-5100,NURSING HOME,OPEN,144,GUILFORD,37081,USA,36.0929438849524,-79.784271258112,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,144,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0601,NURSING FACILITY
-77.660223999637807,35.433724999808916,13478,37165,GREENDALE FOREST NURSING AND REHABILITATION CENTER,1304 SOUTH EAST SECOND STREET,NOT AVAILABLE,SNOW HILL,NC,28580,2099,(252) 747-8126,NURSING HOME,OPEN,132,GREENE,37079,USA,35.4337249998089,-77.6602239996378,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,132,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0373,NURSING FACILITY
-77.585504000109495,35.271992999577321,13481,37170,HARMONY HALL NURSING AND REHABILITATION CENTER,NOT AVAILABLE,NOT AVAILABLE,KINSTON,NC,28502,3527,(252) 523-0082,NURSING HOME,OPEN,175,LENOIR,37107,USA,35.2719929995773,-77.5855040001095,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,175,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0355,NURSING FACILITY
-78.650312000098666,35.312570000205376,13508,37171,HARNETT WOODS NURSING AND REHABILITATION CENTER,NOT AVAILABLE,NOT AVAILABLE,DUNN,NC,28335,NOT AVAILABLE,(910) 891-4600,NURSING HOME,OPEN,100,HARNETT,37085,USA,35.3125700002054,-78.6503120000987,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,100,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0576,NURSING FACILITY
-81.447164845780947,35.800451018599688,13513,37175,HICKORY FALLS HEALTH AND REHABILITATION,100 SUNSET STREET,NOT AVAILABLE,GRANITE FALLS,NC,28630,0448,(828) 396-2387,NURSING HOME,OPEN,120,CALDWELL,37027,USA,35.8004510185997,-81.4471648457809,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,120,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0380,NURSING FACILITY
-78.989527753003358,34.643405759867953,13518,37176,HIGHLAND ACRES NURSING AND REHABILITATION CENTER,1170 LINKHAW ROAD,NOT AVAILABLE,LUMBERTON,NC,28358,7405,(910) 671-1163,NURSING HOME,OPEN,95,ROBESON,37155,USA,34.643405759868,-78.9895277530034,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,95,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0472,NURSING FACILITY
-82.3500224020122,35.613530838877168,13521,37177,HIGHLAND FARMS,200 TABERNACLE ROAD,NOT AVAILABLE,BLACK MOUNTAIN,NC,28711,7733,(828) 669-6473,NURSING HOME,OPEN,90,BUNCOMBE,37021,USA,35.6135308388772,-82.3500224020122,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,90,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0147,NURSING FACILITY
-78.920263999683812,35.089482999840641,13538,37178,HIGHLAND HOUSE REHABILITATION AND HEALTHCARE,NOT AVAILABLE,NOT AVAILABLE,FAYETTEVILLE,NC,28303,5887,(910) 488-2295,NURSING HOME,OPEN,159,CUMBERLAND,37051,USA,35.0894829998406,-78.9202639996838,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,159,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0117,NURSING FACILITY
-78.9195801111332,36.00441399321123,13541,37179,HILLCREST CONVALESCENT CENTER INC,1417 WEST PETTIGREW STREET,NOT AVAILABLE,DURHAM,NC,27705,NOT AVAILABLE,(919) 286-7705,NURSING HOME,OPEN,154,DURHAM,37063,USA,36.0044139932112,-78.9195801111332,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,154,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0038,NURSING FACILITY
-78.681731198036346,35.83192178726074,13543,37180,HILLCREST RALEIGH AT CRABTREE VALLEY,3830 BLUE RIDGE ROAD,NOT AVAILABLE,RALEIGH,NC,27612,4319,(919) 781-4900,NURSING HOME,OPEN,134,WAKE,37183,USA,35.8319217872607,-78.6817311980363,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,134,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0428,NURSING FACILITY
-77.410957478205034,35.617927957109593,13716,37366,UNIVERSAL HEALTH CARE/GREENVILLE,2578 WEST 5TH STREET,NOT AVAILABLE,GREENVILLE,NC,27834,7812,(252) 758-7100,NURSING HOME,OPEN,120,PITT,37147,USA,35.6179279571096,-77.410957478205,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-07T00:00:00.000Z,NOT AVAILABLE,-999,-999,120,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0446,NURSING FACILITY
-80.370750270108829,36.284464281301595,13755,37367,UNIVERSAL HEALTH CARE/KING,115 WHITE ROAD,NOT AVAILABLE,KING,NC,27021,NOT AVAILABLE,(336) 983-6505,NURSING HOME,OPEN,120,STOKES,37169,USA,36.2844642813016,-80.3707502701088,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-07T00:00:00.000Z,NOT AVAILABLE,-999,-999,120,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0555,NURSING FACILITY
-78.495047999565486,35.971415000302102,13771,37181,HILLSIDE NURSING CENTER OF WAKE FOREST,NOT AVAILABLE,NOT AVAILABLE,WAKE FOREST,NC,27588,1826,(919) 556-4082,NURSING HOME,OPEN,150,WAKE,37183,USA,35.9714150003021,-78.4950479995655,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,150,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0525,NURSING FACILITY
-80.774370588232046,35.280650377213192,13775,37184,HUNTER WOODS NURSING AND REHABILITATION CENTER,620 TOM HUNTER RD,NOT AVAILABLE,CHARLOTTE,NC,28213,NOT AVAILABLE,(704) 598-5136,NURSING HOME,OPEN,130,MECKLENBURG,37119,USA,35.2806503772132,-80.774370588232,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,130,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0503,NURSING FACILITY
-80.304440817589636,36.05617955744065,13777,37182,HOMESTEAD HILLS,2105 HOMESTEAD HILLS DRIVE,NOT AVAILABLE,WINSTON SALEM,NC,27103,NOT AVAILABLE,(336) 659-0386,NURSING HOME,OPEN,40,FORSYTH,37067,USA,36.0561795574407,-80.3044408175896,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,40,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0633,NURSING FACILITY
-77.845938999685075,35.985642999924536,13780,37183,HUNTER HILLS NURSING AND REHABILITATION CENTER,NOT AVAILABLE,NOT AVAILABLE,ROCKY MOUNT,NC,27804,8495,(252) 443-0867,NURSING HOME,OPEN,150,NASH,37127,USA,35.9856429999246,-77.8459389996851,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,150,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0437,NURSING FACILITY
-80.842726808695204,35.393926327338193,13820,37185,HUNTERSVILLE OAKS,12019 VERHOEFF DRIVE,NOT AVAILABLE,HUNTERSVILLE,NC,28078,1300,(704) 863-1000,NURSING HOME,OPEN,168,MECKLENBURG,37119,USA,35.3939263273382,-80.8427268086952,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,168,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0377,NURSING FACILITY
-79.467099376934641,35.171934379268237,13827,37187,INN AT QUAIL HAVEN VILLAGE,155 BLAKE BLVD,NOT AVAILABLE,PINEHURST,NC,28374,8472,(910) 295-2294,NURSING HOME,OPEN,60,MOORE,37125,USA,35.1719343792682,-79.4670993769346,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,60,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0605,NURSING FACILITY
-77.921122993631244,34.549088334159357,13831,37186,HUNTINGTON HEALTH CARE,311 SOUTH CAMPBELL STREET,NOT AVAILABLE,BURGAW,NC,28425,NOT AVAILABLE,(910) 259-6007,NURSING HOME,OPEN,121,PENDER,37141,USA,34.5490883341594,-77.9211229936312,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,121,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0461,NURSING FACILITY
-79.905185072133349,36.362603105748796,13834,37188,JACOB'S CREEK NURSING AND REHABILITATION CENTER,1721 BALD HILL LOOP,NOT AVAILABLE,MADISON,NC,27025,9578,(336) 548-9658,NURSING HOME,OPEN,170,ROCKINGHAM,37157,USA,36.3626031057488,-79.9051850721333,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,170,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0092,NURSING FACILITY
-77.945016412877123,35.972015625121053,14021,37368,UNIVERSAL HEALTH CARE/NASHVILLE,1022 EASTERN AVENUE,NOT AVAILABLE,NASHVILLE,NC,27856,1718,(252) 459-3014,NURSING HOME,OPEN,131,NASH,37127,USA,35.9720156251211,-77.9450164128771,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-07T00:00:00.000Z,NOT AVAILABLE,-999,-999,131,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0500,NURSING FACILITY
-77.957461322182212,34.964577328181164,14051,37189,KENANSVILLE HEALTH & REHABIILTATION CENTER,209 BEASLEY STREET,NOT AVAILABLE,KENANSVILLE,NC,28349,0430,(910) 296-1561,NURSING HOME,OPEN,92,DUPLIN,37061,USA,34.9645773281812,-77.9574613221822,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,92,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0308,NURSING FACILITY
-78.416983307133876,36.322673467706409,14055,37190,KERR LAKE NURSING AND REHABILITATION CENTER,1245 PARK AVENUE,NOT AVAILABLE,HENDERSON,NC,27536,1098,(252) 492-7021,NURSING HOME,OPEN,115,VANCE,37181,USA,36.3226734677064,-78.4169833071339,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,115,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0353,NURSING FACILITY
-78.418852759347317,36.338235856199837,14059,37191,KINDRED NURSING AND REHABILITATION-HENDERSON,280 SOUTH BECKFORD DRIVE,NOT AVAILABLE,HENDERSON,NC,27536,NOT AVAILABLE,(252) 438-6141,NURSING HOME,OPEN,78,VANCE,37181,USA,36.3382358561998,-78.4188527593473,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,78,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0307,NURSING FACILITY
-76.242735960396203,36.287376403897952,14085,37192,KINDRED TRANSITIONAL CARE AND REHAB-ELIZABETH CITY,901 SOUTH HALSTEAD BOULEVARD,NOT AVAILABLE,ELIZABETH CITY,NC,27909,6999,(252) 338-0137,NURSING HOME,OPEN,108,PASQUOTANK,37139,USA,36.287376403898,-76.2427359603962,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,108,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0302,NURSING FACILITY
