OBJECTID,ID,NAME,TELEPHONE,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,DIRECTIONS,EMERGTITLE,EMERGTEL,EMERGEXT,CONTDATE,CONTHOW,GEODATE,GEOHOW,HSIPTHEMES,NAICSCODE,NAICSDESCR,GEOLINKID,X,Y,ST_VENDOR,ST_VERSION,GEOPREC,PHONELOC,QC_QA,UCAOA_ID
4203,10193917,PIEDMONT OCCUPATIONAL AND URGENT CARE,336-349-4070,217 TURNER DRIVE,SUITE A,REIDSVILLE,NC,27320,5754,ROCKINGHAM,37157,LOC ON THE SOUTH SIDE OF TURNER DRIVE LESS THAN .1 MILE WEST OF THE TURNER DRIVE AND WEBB STREET INTERSECTION., , , ,2009-01-13T00:00:00.000Z,PHONE,2009-01-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102448685,-79.6596348,36.338094,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2396
4207,11527249,NEXTCARE URGENT CARE - LINCOLNTON,704-732-7710,111 DAVE WARLICK DRIVE, ,LINCOLNTON,NC,28092,4411,LINCOLN,37109,LOCATED ON THE EAST SIDE OF DAVE WARLICK DR BETWEEN E GASTON ST AND COUNTRY CLUB RD, , , ,2009-04-15T00:00:00.000Z,PHONE,2009-05-15T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102610234,-81.2390412,35.4693448,NAVTEQ,2008Q1,ONENTITY,NO,TGS, 
4311,10421922,CAROLINAS HEALTHCARE URGENT CARE - STEELE CREEK,704-587-6700,9332 SOUTH TRYON STREET, ,CHARLOTTE,NC,28273,3108,MECKLENBURG,37119,"LOCATED ON THE NORTHWEST SIDE OF SOUTH TRYON STREET, BETWEEN TOWNSHIP ROAD AND WESTINGHOUSE BOULEVARD.", , , ,2009-01-12T00:00:00.000Z,PHONE,2009-01-12T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127869035,-80.9416244,35.1314396,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2465
4336,10192838,CAROLINAS HEALTHCARE URGENT CARE - UNION WEST,704-246-2777,6030 WEST UNITED STATES HIGHWAY 74,SUITE A,INDIAN TRAIL,NC,28079, ,UNION,37179,LOCATED ON THE NORTH CORNER OF THE INTERSECTION OF US-74 AND FAITH CHURCH RD., , , ,2009-01-20T00:00:00.000Z,PHONE,2009-01-20T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17138887,-80.6437773,35.0696309,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2444
4354,11527257,FAMILY URGENT CARE OF AMERICA,910-329-2721,502 UNITED STATES HIGHWAY 17, ,HOLLY RIDGE,NC,28445, ,ONSLOW,37133,LOCATED ON THE SOUTHEAST CORNER OF US-17 AND BURNS ST, , , ,2009-04-16T00:00:00.000Z,PHONE,2009-04-16T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127907811,-77.5475704,34.4996999,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4374,10193930,URGENT CARE OF DURHAM,919-479-9888,3901 NORTH ROXBORO STREET,SUITE 701,DURHAM,NC,27704,2181,DURHAM,37063,LOC ON THE NORTHEAST CORNER OF THE T-INTERSECTION OF NEWSOM ST & N ROXBORO ST., , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17083316,-78.9007433,36.0419567,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2420
4377,10843376,FARRINGTON FAMILY MEDICAL CENTER,704-637-1123,401 MOCKSVILLE AVENUE, ,SALISBURY,NC,28144,2735,ROWAN,37159,LOC AT THE NORTHWEST CORNER OF OLD MOCKSVILLE ROAD AND GROVE STREET, , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102552363,-80.4718507,35.6797149,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4379,10844038,CONCENTRA URGENT CARE - WINSTON SALEM,336-896-9999,4410 PROVIDENCE LANE,SUITE I,WINSTON SALEM,NC,27106,3242,FORSYTH,37067,LOCATED ON THE NORTH SIDE OF NORTH POINT BOULEVARD BETWEEN ENTERPRISE DR AND PROVIDENCE LANE., , , ,2009-01-15T00:00:00.000Z,PHONE,2009-01-15T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17121279,-80.2710023,36.1513805,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4380,10844455,SISTERS OF MERCY URGENT CARE - WEST,828-252-4878,1201 PATTON AVENUE, ,ASHEVILLE,NC,28806,2707,BUNCOMBE,37021,LOCATED ON THE NORTHWEST CORNER OF PATTON AVE AND DRUID DR, , , ,2009-01-15T00:00:00.000Z,PHONE,2009-01-15T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",125465634,-82.6012538,35.5862129,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4383,10844152,RAPID CARE FAMILY MEDICINE AND URGENT CARE,910-822-0068,3412 RAMSEY STREET, ,FAYETTEVILLE,NC,28311,7642,CUMBERLAND,37051,"LOC ON THE EAST SIDE OF RAMSEY ST, LESS THAN .1 MILES SOUTH OF GLENOLA ST.", , , ,2009-01-13T00:00:00.000Z,PHONE,2009-01-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",125484281,-78.8779954,35.1060777,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4384,10470813,NOVA URGENT MEDICAL CARE,919-934-0985,861 BERKSHIRE ROAD, ,SMITHFIELD,NC,27577,4728,JOHNSTON,37101,ON THE N SIDE OF BERKSHIRE RD BETWEEN HOSPITAL RD AND W EDGERTON ST., , , ,2008-03-17T00:00:00.000Z,PHONE,2008-10-02T00:00:00.000Z,ADJUSTED,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102891095,-78.3288131,35.5176015,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4385,10470847,CARTERET URGENT AND FAMILY CARE CENTER,252-247-0770,3104 ARENDELL STREET, ,MOREHEAD CITY,NC,28557,3202,CARTERET,37031,ON THE N SIDE OF ARENDELL ST BETWEEN MCKNIGHT RD AND BONNER AVE, , , ,2008-03-17T00:00:00.000Z,PHONE,2008-03-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127922100,-76.745048,34.7242719,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4386,10468027,WAKE URGENT CARE,919-329-5000,5156 STATE ROUTE 42 HIGHWAY WEST, ,GARNER,NC,27529, ,JOHNSTON,37101,ON N SIDE OF NC 42 HWY N BETWEEN BRATTON DR AND SON-LAN PKWY, , , ,2008-03-14T00:00:00.000Z,PHONE,2008-03-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127895316,-78.5592745,35.6100903,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4387,10467882,URGENT CARE OF CARY,919-362-5871,3420 TEN TEN ROAD,SUITE 318,CARY,NC,27518, ,WAKE,37183,ON THE S SIDE OF TEN-TEN RD BETWEEN SMITH RD AND KILDAIRE FARM RD., , , ,2008-03-13T00:00:00.000Z,PHONE,2008-03-24T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17118357,-78.7956032,35.703315,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4389,10470844,URGENT CARE - MOREHEAD CITY,252-726-1116,3722 BRIDGES STREET,SUITE A,MOREHEAD CITY,NC,28557,2944,CARTERET,37031,ON THE N SIDE OF BRIDGES ST BETWEEN BALD DR AND PENNY LN, , , ,2008-03-21T00:00:00.000Z,PHONE,2008-03-21T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127922079,-76.7580611,34.7266484,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4391,10470777,LAKESIDE PRIMARY CARE,704-316-4950,7752 GATEWAY LANE,SUITE 100,CONCORD,NC,28027,4421,CABARRUS,37025,474 FT NORTHWEST OF THE INTERSECTION OF GATEWAY LN AND WEDDINGTON RD, , , ,2008-03-17T00:00:00.000Z,PHONE,2008-03-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",112126861,-80.7105861,35.3682782,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4393,10470783,CHAPEL HILL URGENT CARE,919-403-8100,2238 OLD STATE HIGHWAY 54, ,CHAPEL HILL,NC,27517, ,DURHAM,37063,ON THE N SIDE OF NC 54 APPROX. 121.49 YARDS NORTHEAST OF CELESTE CIR, , , ,2008-03-17T00:00:00.000Z,PHONE,2008-03-21T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17095681,-78.9863858,35.9112067,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4400,10470819,MED FAST URGENT AND PRIMARY CARE,910-891-1391,605 WEST CUMBERLAND STREET, ,DUNN,NC,28334,4823,HARNETT,37085,ON THE E CORNER OF THE INTERSECTION OF S ELLIS AVE AND W CUMBERLAND ST., , , ,2008-03-17T00:00:00.000Z,PHONE,2008-03-21T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102416961,-78.6165801,35.3104239,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4430,10197873,PIEDMONT HEALTHCARE - STATESVILLE URGENT CARE,704-924-9111,619 SULLIVAN ROAD, ,STATESVILLE,NC,28677,3437,IREDELL,37097,"WEST SIDE OF SULLIVAN ROAD, 97 YARDS NORTH OF INTERSECTION OF SULLIVAN ROAD WITH LAKESIDE DRIVE", , , ,2006-01-02T00:00:00.000Z,PHONE,2006-01-02T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102412270,-80.8761121,35.8023374,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4434,10421925,MED-CENTER ONE,252-247-2464,600 MOREHEAD AVENUE, ,ATLANTIC BEACH,NC,28512, ,CARTERET,37031,"EAST SIDE OF MOREHEAD AVE, 0.13 MILES NORTH ON MOREHEAD AVENUE FROM THE INTERSECTION AT MOREHEAD AVENUE AND MOONLIGHT DRIVE.", , , ,2008-01-25T00:00:00.000Z,PHONE,2008-01-25T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",109867976,-76.7367157,34.7101352,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_2475
4437,10197868,GREENVILLE HEALTH CARE CENTER,252-758-4455,3121 MOSELEY DRIVE, ,GREENVILLE,NC,27858,4245,PITT,37147,"NORTH SIDE OF MOSELY DRIVE, 114 YARDS SOUTHEAST OF INTERSECTION OF MOSELY DRIVE AND GREENVILLE BOULEVARD SE", , , ,2006-01-10T00:00:00.000Z,PHONE,2005-12-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102895627,-77.3350078,35.5987876,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4440,10197862,PIEDMONT URGENT CARE OF NORTH CAROLINA,828-431-4955,2972 NORTH CENTER STREET, ,HICKORY,NC,28601,1159,CATAWBA,37035,NORTHEAST CORNER OF NORTH CENTER STREET AND 29TH AVENUE NE, , , ,2005-12-28T00:00:00.000Z,PHONE,2005-12-28T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102943432,-81.3297509,35.7702246,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4460,10843894,FASTMED - CARY,919-650-3660,100 CORNERSTONE DRIVE, ,CARY,NC,27519,8453,WAKE,37183,LOCATED ON THE SOUTH SIDE OF HIGH HOUSE RD LESS THAN .1 MILES WEST OF CORNERSTONE DR., , , ,2009-01-22T00:00:00.000Z,PHONE,2009-01-22T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17131614,-78.851102,35.7895103,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4462,10844446,LAKE JEANETTE URGENT CARE,336-286-5505,1309 LEES CHAPEL ROAD, ,GREENSBORO,NC,27455,2601,GUILFORD,37081,LOCATED ON THE NORTH SIDE OF LEES CHAPEL ROAD BETWEEN COTTRAIN ROAD AND NORTH CHURCH STREET., , , ,2009-01-15T00:00:00.000Z,PHONE,2009-01-15T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17047645,-79.788256,36.1350719,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4463,10844653,GENERAL MEDICAL CLINIC,336-299-6242,3710 HIGH POINT ROAD, ,GREENSBORO,NC,27407,4646,GUILFORD,37081,LOCATED ON THE NORTHWEST CORNER OF BOULEVARD WAY AND HIGH POINT ROAD., , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17068310,-79.8514684,36.0399199,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4464,10844662,EDGEWATER MEDICAL CENTER,919-639-9001,511 NORTH RALEIGH STREET,SUITE B,ANGIER,NC,27501,9121,HARNETT,37085,LOCATED ON THE SOUTHWEST CORNER OF RALEIGHT STREET NORTH AND RAWLS CHURCH ROAD., , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",125448130,-78.7412961,35.5140196,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4465,10844665,MED CARE OF NORTH CAROLINA,910-392-7806,5425 SOUTH COLLEGE ROAD, ,WILMINGTON,NC,28412,2213,NEW HANOVER,37129,LOCATED ON THE SOUTHEAST CORNER OFSOUTH COLLEGE ROAD AND JUNCTION CREEK DRIVE., , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127875513,-77.8921971,34.1429662,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4474,10844450,RAPID CARE LIMITED LIABILITY COMPANY,919-718-0414,2609 SOUTH HORNER BOULEVARD, ,SANFORD,NC,27332,8032,LEE,37105,LOCATED ON THE NORTH SIDE OF S HORNER BLVD LESS THAN .1 MILE NORTHWEST OF DOGWOOD ST., , , ,2009-01-28T00:00:00.000Z,PHONE,2009-02-04T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",109880385,-79.1428658,35.4584795,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4477,10844661,URGENT CARE OF WILMINGTON,910-256-6222,1135 MILITARY CUTOFF ROAD,SUITE 103,WILMINGTON,NC,28405,3685,NEW HANOVER,37129,LOCATED ON THE NORTHEAST CORNER OF MILITARY CUTOFF ROAD AND CULBRETH DRIVE., , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127873270,-77.82811,34.2342556,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4478,10844669,SHOREVIEW URGENT CARE AND FAMILY MEDICINE,910-458-8867,1328 NORTH LAKE PARK BOULEVARD, ,CAROLINA BEACH,NC,28428,3935,NEW HANOVER,37129,"LOCATED ON THE EAST SIDE OF NORTH LAKE PARK BOULEVARD, BETWEEN BERTRAM DRIVE AND LEWIS DRIVE.", , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",118954219,-77.8985474,34.0503559,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4479,10993601,CAROLINA EXPRESS CARE - KNIGHTDALE,919-217-1411,502 MCKNIGHT DRIVE, ,KNIGHTDALE,NC,27545,7050,WAKE,37183,"LOCATED ON NORTH SIDE OF MCKNIGHT DR, .1 MILE WEST OF THE INTERSECTION OF MCKNIGHT DR AND N SMITHFIELD RD.", , , ,2009-01-23T00:00:00.000Z,PHONE,2009-01-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",109903601,-78.4882548,35.7944839,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4480,10844707,PROMPT MEDICINE URGENT CARE CENTER - SOUTHPOINT,919-536-1515,7010 STATE HIGHWAY 751, ,DURHAM,NC,27707, ,DURHAM,37063,"LOC ON THE WEST SIDE OF NC-751, LESS THAN .1 MILES SOUTH OF NC-54.", , , ,2009-01-15T00:00:00.000Z,PHONE,2009-01-15T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17095301,-78.9620429,35.9176009,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4482,10470851,NOVA URGENT CARE - PAMLICO,252-745-7440,13808 STATE HIGHWAY 55, ,BAYBORO,NC,28515, ,PAMLICO,37137,ON THE S SIDE OF NC-55 BETWEEN WILKES RD AND IRELAND RD, , , ,2008-03-17T00:00:00.000Z,PHONE,2008-03-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",125089954,-76.7894589,35.1438362,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4492,10844451,REX EXPRESS CARE OF WAKEFIELD,919-554-0213,14501 NEW FALLS OF NEUSE ROAD, ,RALEIGH,NC,27614,8290,WAKE,37183,LOCATED ON THE SOUTHEAST CORNER OF THE INTERSECTION OF COMMON OAKS DR AND FOREST PINES DR., , , ,2009-01-23T00:00:00.000Z,PHONE,2009-01-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17170361,-78.5443786,35.9482871,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4493,10993595,FIRSTCARE MEDICAL CLINIC,704-291-9267,404 S SUTHERLAND AVENUE, ,MONROE,NC,28112,5060,UNION,37179,LOCATED ON THE WEST CORNER OF THE INTERSECTION OF CURTIS ST AND S SUTHERLAND AVE., , , ,2009-01-20T00:00:00.000Z,PHONE,2009-01-20T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102715513,-80.5250215,34.9783077,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4499,10193910,MEDSTAT CENTRE,919-736-9699,1707 WAYNE MEMORIAL DRIVE, ,GOLDSBORO,NC,27534,2239,WAYNE,37191,LOCATED ON THE WEST CORNER OF THE INTERSECTION OF NC-1556 AND E 9TH ST., , , ,2009-01-20T00:00:00.000Z,PHONE,2009-01-20T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102617696,-77.9723687,35.39459,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2376
4506,10197869,MED CENTRAL - SOUTH,336-434-4007,231 PLAZA LANE, ,HIGH POINT,NC,27263,2079,GUILFORD,37081,NORTHEAST CORNER OF PLAZA LANE AND W FAIRFIELD ROAD, , , ,2005-12-30T00:00:00.000Z,PHONE,2005-12-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17077414,-79.9866934,35.9241502,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
